_row_id,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,_query_id,relevance_score,relevance_hits,llm_vote,llm_score,llm_votes,llm_rationales
2581,https://www.euractiv.com/section/climate-environment/news/the-brief-powered-by-ipa-europe-climate-hawks-vs-doves/,,"The Brief , powered by IPA Europe – Climate hawks vs doves – EURACTIV . com",2020-05-12,https://www.euractiv.com/wp-content/uploads/sites/2/2020/05/dovehawks-800x450.png,euractiv.com,English,United Kingdom,1,3,eu_context;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline lacks specific market indicators or policy shifts to gauge immediate impact on EU ETS carbon prices."", ""The headline lacks specific market indicators or policy shifts to gauge immediate impact on EU ETS carbon prices."", ""The headline lacks specific market indicators or policy shifts to gauge immediate impact on EU ETS carbon prices.""]"
2587,https://www.euractiv.com/section/energy/opinion/green-deal-and-electrification-should-be-the-backbone-of-eu-recovery-plan/,,Green Deal – and electrification – should be the backbone of EU recovery plan,2020-05-15,https://www.euractiv.com/wp-content/uploads/sites/2/2020/05/Electrification-800x450.jpg,euractiv.com,English,United Kingdom,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""This signals policy momentum toward decarbonization, likely boosting carbon price expectations."", ""This signals policy momentum toward decarbonization, likely boosting carbon price expectations."", ""This signals policy momentum toward decarbonization, likely boosting carbon price expectations.""]"
2593,https://www.pv-tech.org/corporate-updates/yorkshire-uk-europes-largest-unsubsidized-solar-plus-storage-project,,"Yorkshire , united kingdom : Europe Largest Unsubsidized Solar - Plus - Storage Project",2020-05-17,,pv-tech.org,English,United States,2,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""This project adds clean energy capacity, potentially reducing EU ETS emissions and supporting price stability."", ""This project adds clean energy capacity, potentially reducing EU ETS emissions and supporting price stability."", ""This project adds clean energy capacity, potentially reducing EU ETS emissions and supporting price stability.""]"
2599,https://www.energyvoice.com/other-news/240936/londons-carbon-emissions-plummet-by-60-during-lockdown-analysis-finds/,,"London carbon emissions plummet by 60 % during lockdown , analysis finds - News for the Oil and Gas Sector",2020-05-19,https://wpcluster.dctdigital.com/energyvoice/wp-content/uploads/sites/4/2016/04/City-of-London-1024x558.jpg,energyvoice.com,English,United Kingdom,2,4,carbon_terms=3;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""The sharp drop in London emissions during lockdown suggests reduced demand for carbon-intensive activities, potentially pressuring EU ETS prices short-term."", ""The sharp drop in London emissions during lockdown suggests reduced demand for carbon-intensive activities, potentially pressuring EU ETS prices short-term."", ""The sharp drop in London emissions during lockdown suggests reduced demand for carbon-intensive activities, potentially pressuring EU ETS prices short-term.""]"
2605,https://www.sciencedaily.com/releases/2020/05/200519090321.htm,,Ambitious EU climate efforts could increase emissions in the rest of the world,2020-05-21,,sciencedaily.com,English,United States,2,4,eu_context;carbon_terms=2,YES,1,"[""YES"", ""YES"", ""YES""]","[""This headline suggests potential global emission increases that could reduce EU ETS price pressure due to lower demand for carbon credits."", ""This headline suggests potential global emission increases that could reduce EU ETS price pressure due to lower demand for carbon credits."", ""This headline suggests potential global emission increases that could reduce EU ETS price pressure due to lower demand for carbon credits.""]"
2611,https://globalpossibilities.org/fridays-for-future-europe-calls-for-transforming-agricultural-policy-to-tackle-the-climate-crisis/,https://globalpossibilities.org/fridays-for-future-europe-calls-for-transforming-agricultural-policy-to-tackle-the-climate-crisis/amp/,Fridays for Future Europe Calls for Transforming Agricultural Policy to Tackle the Climate Crisis,2020-05-23,,globalpossibilities.org,English,United States,2,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""This headline signals policy momentum that could increase carbon pricing pressure by expanding emissions coverage and enforcing stricter agricultural emissions standards."", ""This headline signals policy momentum that could increase carbon pricing pressure by expanding emissions coverage and enforcing stricter agricultural emissions standards."", ""This headline signals policy momentum that could increase carbon pricing pressure by expanding emissions coverage and enforcing stricter agricultural emissions standards.""]"
2617,https://ca.finance.yahoo.com/news/norways-wealth-fund-excludes-oilsands-141538546.html,https://ca.finance.yahoo.com/amphtml/news/norways-wealth-fund-excludes-oilsands-141538546.html,Norway wealth fund excludes oilsands investments over greenhouse gas emissions,2020-05-25,https://s.yimg.com/uu/api/res/1.2/by78fJxzZ0LV6Mmqr7ESYA--~B/aD03NTI7dz0xMDI0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en-ca/the_canadian_press_business_130/d671f50e743e06cbe8dbfbea6dc395c5,ca.finance.yahoo.com,English,United States,1,3,carbon_terms=2;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""This move by Norway\u2019s wealth fund reduces demand for high-emission assets, potentially supporting EU ETS prices by signaling stronger climate-aligned investment trends."", ""This move by Norway\u2019s wealth fund reduces demand for high-emission assets, potentially supporting EU ETS prices by signaling stronger climate-aligned investment trends."", ""This move by Norway\u2019s wealth fund reduces demand for high-emission assets, potentially supporting EU ETS prices by signaling stronger climate-aligned investment trends.""]"
2623,https://www.nytimes.com/reuters/2020/05/26/us/26reuters-eu-budget-recovery.html,,EU to Unveil Massive Stimulus Plan for Post - Coronavirus Recovery,2020-05-27,,nytimes.com,English,United States,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""A large stimulus plan may increase demand for carbon credits as industries ramp up post-pandemic activity."", ""A large stimulus plan may increase demand for carbon credits as industries ramp up post-pandemic activity."", ""A large stimulus plan may increase demand for carbon credits as industries ramp up post-pandemic activity.""]"
2629,https://www.independent.ie/opinion/comment/eu-coronavirus-aid-plan-calls-for-fancy-footwork-from-ireland-if-we-are-to-avoid-tax-downside-39243165.html,https://amp.independent.ie/opinion/comment/eu-coronavirus-aid-plan-calls-for-fancy-footwork-from-ireland-if-we-are-to-avoid-tax-downside-39243165.html,John Downing : EU virus aid plan calls for fancy footwork from us if we are to avoid tax downside,2020-05-29,https://www.independent.ie/opinion/letters/0f4f5/37874722.ece/AUTOCROP/w1240h700/B6.whenit.JPG,independent.ie,English,Ireland,1,2,eu_context,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline suggests potential policy complexity or political maneuvering that could affect EU ETS pricing, but doesn\u2019t specify direct market impact."", ""The headline suggests potential policy complexity or political maneuvering that could affect EU ETS pricing, but doesn\u2019t specify direct market impact."", ""The headline suggests potential policy complexity or political maneuvering that could affect EU ETS pricing, but doesn\u2019t specify direct market impact.""]"
2635,https://uk.reuters.com/article/uk-britain-eu-emissions/britain-puts-forward-its-own-emissions-trading-system-to-replace-eus-idUKKBN2383HN,https://uk.mobile.reuters.com/article/amp/idUKKBN2383HN,Britain puts forward its own emissions trading system to replace EU ,2020-06-02,https://s2.reutersmedia.net/resources/r/?m=02&d=20200601&t=2&i=1520684806&r=LYNXMPEG502WD,uk.reuters.com,English,United States,1,11,eu_ets_strong;eu_context;carbon_terms=3,YES,1,"[""YES"", ""YES"", ""YES""]","[""Britain\u2019s departure from the EU ETS could create a new market and increase demand for EU ETS allowances as firms adjust to the new system."", ""Britain\u2019s departure from the EU ETS could create a new market and increase demand for EU ETS allowances as firms adjust to the new system."", ""Britain\u2019s departure from the EU ETS could create a new market and increase demand for EU ETS allowances as firms adjust to the new system.""]"
2641,http://www.mondaq.com/australia/climate-change/947734/international-carbon-markets-update-the-state-of-play-in-light-of-covid-19,,International carbon markets update : The state of play in light of COVID - 19 - Environment,2020-06-05,,mondaq.com,English,United States,1,2,carbon_terms=2,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline lacks specific data or directional signals about immediate market movements or policy changes affecting EU ETS pricing."", ""The headline lacks specific data or directional signals about immediate market movements or policy changes affecting EU ETS pricing."", ""The headline lacks specific data or directional signals about immediate market movements or policy changes affecting EU ETS pricing.""]"
2647,https://www.law360.com/environmental/articles/1280370/carbon-tax-for-eu-economic-recovery-could-be-tough-sell,https://www.law360.com/amp/articles/1280370,Carbon Tax For EU Economic Recovery Could Be Tough Sell,2020-06-09,https://www.law360.com/images/360.png,law360.com,English,United States,1,3,eu_context;carbon_terms=1,NO,-1,"[""NO"", ""NO"", ""NO""]","[""The headline suggests political resistance to a carbon tax, which could dampen market confidence and lower carbon prices in the short term."", ""The headline suggests political resistance to a carbon tax, which could dampen market confidence and lower carbon prices in the short term."", ""The headline suggests political resistance to a carbon tax, which could dampen market confidence and lower carbon prices in the short term.""]"
2653,https://www.benzinga.com/markets/20/06/16234366/afternoon-market-stats-in-5-minutes,https://amp.benzinga.com/amp/content/16234366,"SPDR S & P 500 ETF ( ETF : SPY ), PowerShares QQQ Trust , Series 1 ( NASDAQ : QQQ ) - Afternoon Market Stats in 5 Minutes",2020-06-11,,benzinga.com,English,United States,1,2,carbon_terms=1;energy_driver,UNKNOWN,0,"[""UNKNOWN"", ""UNKNOWN"", ""UNKNOWN""]","[""The headline provides no direct information about EU ETS carbon pricing or market dynamics."", ""The headline provides no direct information about EU ETS carbon pricing or market dynamics."", ""The headline provides no direct information about EU ETS carbon pricing or market dynamics.""]"
2659,https://af.reuters.com/article/commoditiesNews/idAFL8N2DP4DT,https://mobile.reuters.com/article/amp/af/idAFL8N2DP4DT,EUROPE POWER - Prompt price gains on lower wind and nuclear supply - Agricultural Commodities,2020-06-15,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,af.reuters.com,English,United States,2,4,eu_context;carbon_terms=1;energy_driver,YES,1,"[""YES"", ""YES"", ""YES""]","[""Lower wind and nuclear supply increases demand for carbon credits, boosting EU ETS prices."", ""Lower wind and nuclear supply increases demand for carbon credits, boosting EU ETS prices."", ""Lower wind and nuclear supply increases demand for carbon credits, boosting EU ETS prices.""]"
2665,https://uk.reuters.com/article/us-eu-budget-germany/germanys-scholz-eu-should-get-its-own-revenues-idUKKBN23O20F,https://uk.mobile.reuters.com/article/amp/idUKKBN23O20F,Germany Scholz : EU should get its own revenues,2020-06-17,https://s4.reutersmedia.net/resources/r/?m=02&d=20200617&t=2&i=1522559859&r=LYNXMPEG5G1AY,uk.reuters.com,English,United States,1,2,eu_context,YES,1,"[""YES"", ""YES"", ""YES""]","[""Germany\u2019s push for EU-wide carbon revenues signals stronger policy alignment that could boost carbon price confidence."", ""Germany\u2019s push for EU-wide carbon revenues signals stronger policy alignment that could boost carbon price confidence."", ""Germany\u2019s push for EU-wide carbon revenues signals stronger policy alignment that could boost carbon price confidence.""]"
2671,https://finance.yahoo.com/news/rpt-eastern-countries-reject-using-114212829.html,https://finance.yahoo.com/amphtml/news/rpt-eastern-countries-reject-using-114212829.html,RPT - Eastern countries reject using EU carbon revenue to repay COVID debt,2020-06-19,,finance.yahoo.com,English,United States,1,3,eu_context;carbon_terms=1,YES,1,"[""YES"", ""YES"", ""YES""]","[""Eastern countries rejecting EU carbon revenue for COVID debt repayment reduces pressure on EU ETS prices by limiting potential revenue diversion."", ""Eastern countries rejecting EU carbon revenue for COVID debt repayment reduces pressure on EU ETS prices by limiting potential revenue diversion."", ""Eastern countries rejecting EU carbon revenue for COVID debt repayment reduces pressure on EU ETS prices by limiting potential revenue diversion.""]"
